ProductId,NewUnitPrice
1874,11.000000
1875,41.750000
1876,103.790000
1877,68.510000
1878,24.490000
1879,63.960000
1880,76.800000
1881,49.440000
1882,38.870000
1883,75.540000
1884,75.770000
1885,53.240000
1886,25.990000
1887,33.510000
1888,57.940000
1889,42.000000
1890,92.510000
1891,47.930000
1892,54.080000
1893,72.720000
1894,83.720000
1895,91.810000
1896,49.840000
1897,86.970000
1898,69.500000
1899,100.570000
1900,101.890000
1901,62.840000
1902,57.570000
1903,.840000
1904,31.170000
1905,31.830000
1906,87.980000
1907,39.930000
1908,52.450000
1909,38.700000
1910,7.790000
1911,24.500000
1912,103.220000
1913,21.860000
1914,5.150000
1915,6.700000
1916,57.110000
1917,100.340000
1918,92.210000
1919,52.130000
1920,36.540000
1921,97.990000
1922,45.400000
1923,34.100000
1924,72.150000
1925,39.740000
1926,83.870000
1927,19.100000
1928,88.450000
1929,4.550000
1930,42.150000
1931,61.070000
1932,45.240000
1933,79.130000
1934,62.060000
1935,28.350000
1936,78.890000
1937,7.780000
1938,39.440000
1939,47.930000
1940,94.740000
1941,90.930000
1942,11.730000
1943,25.410000
1944,30.220000
1945,44.820000
1946,39.510000
1947,63.070000
1948,75.530000
1949,29.980000
1950,75.870000
1951,101.630000
1952,80.520000
1953,101.660000
1954,77.390000
1955,26.550000
1956,79.390000
1957,58.840000
1958,9.940000
1959,3.260000
1960,95.350000
1961,48.020000
1962,48.110000
1963,12.060000
1964,88.040000
1965,87.600000
1966,62.980000
1967,22.680000
1968,45.080000
1969,86.290000
1970,98.450000
1971,66.010000
1972,84.460000
1973,42.280000
1974,86.760000
1975,73.910000
1976,93.820000
1977,42.140000
1978,73.860000
1979,103.530000
1980,65.190000
1981,104.180000
1982,4.110000
1983,60.960000
1984,84.340000
1985,25.150000
1986,11.550000
1987,43.760000
1988,102.980000
1989,84.270000
1990,22.690000
1991,95.080000
1992,60.530000
1993,92.160000
1994,94.800000
1995,69.560000
1996,13.950000
1997,11.430000
1998,70.080000
1999,44.430000
2000,64.580000
2001,65.790000
2002,101.080000
2003,40.650000
2004,77.690000
2005,72.330000
2006,62.970000
2007,51.170000
2008,67.620000
2009,87.390000
2010,88.170000
2011,92.720000
2012,5.100000
2013,48.310000
2014,12.950000
2015,89.320000
2016,28.460000
2017,77.550000
2018,15.670000
2019,100.840000
2020,78.470000
2021,28.250000
2022,79.590000
2023,71.070000
2024,67.450000
2025,40.060000
2026,52.790000
2027,102.870000
2028,64.610000
2029,78.070000
2030,30.830000
2031,72.600000
2032,22.870000
2033,91.300000
2034,63.900000
2035,71.530000
2036,73.160000
2037,5.320000
2038,87.580000
2039,63.770000
2040,52.230000
2041,6.200000
2042,14.470000
2043,90.720000
2044,47.690000
2045,93.580000
2046,33.950000
2047,80.180000
2048,41.240000
2049,104.310000
2050,1.220000
2051,34.550000
2052,46.630000
2053,59.220000
2054,92.910000
2055,6.070000
2056,36.720000
2057,81.520000
2058,41.840000
2059,31.090000
2060,68.850000
2061,16.490000
2062,96.020000
2063,45.130000
2064,8.360000
2065,35.840000
2066,36.910000
2067,79.010000
2068,1.610000
2069,58.620000
2070,22.800000
2071,27.390000
2072,71.430000
2073,67.840000
2074,7.120000
2075,29.060000
2076,61.160000
2077,98.430000
2078,89.390000
2079,75.820000
2080,17.430000
2081,45.230000
2082,97.500000
2083,60.240000
2084,45.920000
2085,20.730000
2086,91.580000
2087,49.010000
2088,22.820000
2089,75.320000
2090,56.070000
2091,39.300000
2092,75.000000
2093,23.250000
2094,92.700000
2095,80.900000
2096,76.300000
2097,64.920000
2098,32.110000
2099,80.070000
2100,86.450000
2101,16.130000
2102,9.930000
2103,68.740000
2104,85.860000
2105,.290000
2106,80.670000
2107,58.760000
2108,20.700000
2109,82.280000
2110,73.300000
2111,80.430000
2112,94.790000
2113,44.370000
2114,52.420000
2115,93.390000
2116,89.750000
2117,44.680000
2118,50.210000
2119,89.850000
2120,30.960000
2121,98.690000
2122,61.510000
2123,1.930000
2124,8.020000
2125,68.440000
2126,6.560000
2127,59.260000
2128,64.470000
2129,5.080000
2130,41.560000
2131,63.330000
2132,64.180000
2133,90.570000
2134,94.120000
2135,31.510000
2136,73.620000
2137,88.220000
2138,56.240000
2139,76.780000
2140,73.240000
2141,32.580000
2142,75.410000
2143,69.670000
2144,58.170000
2145,23.560000
2146,90.380000
2147,47.450000
2148,91.160000
2149,19.930000
2150,78.190000
2151,25.840000
2152,29.010000
2153,73.770000
2154,5.940000
2155,33.980000
2156,79.200000
2157,53.400000
2158,63.280000
2159,23.550000
2160,75.760000
2161,28.390000
2162,48.130000
2163,45.520000
2164,60.290000
2165,16.030000
2166,57.270000
2167,97.950000
2168,33.050000
2169,39.200000
2170,60.960000
2171,98.850000
2172,25.170000
2173,30.570000
2174,13.080000
2175,25.170000
2176,3.420000
2177,71.700000
2178,91.170000
2179,5.540000
2180,68.590000
2181,12.690000
2182,13.000000
2183,66.970000
2184,63.880000
2185,102.080000
2186,50.660000
2187,39.870000
2188,67.800000
2189,60.740000
2190,9.320000
2191,73.570000
2192,89.690000
2193,34.820000
2194,16.520000
2195,73.430000
2196,91.920000
2197,93.520000
2198,71.700000
2199,47.600000
2200,92.190000
2201,57.020000
2202,92.190000
2203,62.130000
2204,35.730000
2205,68.480000
2206,46.380000
2207,68.890000
2208,69.720000
2209,40.660000
2210,76.770000
2211,27.960000
2212,62.970000
2213,76.170000
2214,68.080000
2215,27.760000
2216,11.850000
2217,55.470000
2218,35.630000
2219,28.370000
2220,87.300000
2221,87.240000
2222,21.550000
2223,99.770000
2224,96.480000
2225,19.890000
2226,41.400000
2227,20.590000
2228,13.660000
2229,63.790000
2230,14.440000
2231,94.190000
2232,77.470000
2233,63.270000
2234,36.170000
2235,84.400000
2236,30.430000
2237,41.320000
2238,57.410000
2239,36.310000
2240,84.810000
2241,99.870000
2242,65.360000
2243,9.090000
2244,32.400000
2245,86.690000
2246,75.370000
2247,49.070000
2248,33.860000
2249,70.680000
2250,88.800000
2251,87.830000
2252,104.280000
2253,91.730000
2254,31.250000
2255,94.720000
2256,84.120000
2257,86.710000
2258,103.880000
2259,81.570000
2260,68.630000
2261,29.240000
2262,97.040000
2263,37.970000
2264,21.740000
2265,95.430000
2266,94.640000
2267,28.780000
2268,72.530000
2269,54.460000
2270,16.500000
2271,32.120000
2272,11.270000
2273,77.180000
2274,8.170000
2275,99.230000
2276,10.310000
2277,60.180000
2278,82.930000
2279,91.940000
2280,35.600000
2281,62.070000
2282,104.850000
2283,31.190000
2284,15.000000
2285,48.790000
2286,78.210000
2287,60.060000
2288,17.850000
2289,51.430000
2290,102.930000
2291,35.620000
2292,43.160000
2293,98.670000
2294,93.030000
2295,85.770000
2296,87.000000
2297,41.440000
2298,6.920000
2299,55.300000
2300,49.980000
2301,44.260000
2302,64.910000
2303,101.500000
2304,20.120000
2305,93.430000
2306,91.430000
2307,37.580000
2308,21.350000
2309,78.030000
2310,62.330000
2311,16.560000
2312,84.680000
2313,4.990000
2314,35.630000
2315,102.480000
2316,78.190000
2317,11.210000
2318,54.120000
2319,50.620000
2320,78.350000
2321,44.630000
2322,103.830000
2323,102.730000
2324,88.690000
2325,15.150000
2326,65.130000
2327,12.140000
2328,65.250000
2329,44.880000
2330,5.240000
2331,84.790000
2332,9.460000
2333,83.880000
2334,25.710000
2335,58.220000
2336,58.040000
2337,28.620000
2338,74.290000
2339,80.510000
2340,4.540000
2341,103.270000
2342,10.720000
2343,79.590000
2344,58.660000
2345,60.090000
2346,93.010000
2347,11.300000
2348,55.880000
2349,8.790000
2350,58.660000
2351,45.870000
2352,50.000000
2353,98.580000
2354,70.810000
2355,14.090000
2356,54.680000
2357,51.030000
2358,6.730000
2359,49.640000
2360,.600000
2361,44.980000
2362,71.040000
2363,28.070000
2364,99.970000
2365,51.710000
2366,41.630000
2367,96.500000
2368,40.030000
2369,8.000000
2370,48.600000
2371,46.960000
2372,19.570000
2373,31.800000
2374,40.110000
2375,9.410000
2376,5.170000
2377,28.790000
2378,98.950000
2379,28.610000
2380,96.900000
2381,19.590000
2382,53.450000
2383,54.300000
2384,65.190000
2385,24.050000
2386,7.630000
2387,101.190000
2388,2.470000
2389,3.580000
2390,35.810000
2391,11.940000
2392,99.570000
2393,67.020000
2394,42.770000
2395,34.110000
2396,32.520000
2397,1.960000
2398,80.650000
2399,8.950000
2400,13.790000
2401,17.770000
2402,41.640000
2403,102.310000
2404,32.750000
2405,95.600000
2406,23.530000
2407,87.520000
2408,98.190000
2409,97.840000
2410,41.540000
2411,16.800000
2412,15.180000
2413,30.840000
2414,23.000000
2415,73.320000
2416,63.490000
2417,26.930000
2418,27.930000
2419,67.810000
2420,24.730000
2421,17.800000
2422,27.560000
2423,5.020000
2424,59.910000
2425,18.350000
2426,91.250000
2427,14.520000
2428,93.360000
2429,84.380000
2430,46.680000
2431,22.510000
2432,76.070000
2433,6.580000
2434,72.900000
2435,91.360000
2436,15.570000
2437,95.460000
2438,84.450000
2439,100.710000
2440,43.470000
2441,81.150000
2442,94.160000
2443,90.310000
2444,64.490000
2445,32.320000
2446,15.320000
2447,82.340000
2448,91.510000
2449,81.780000
2450,9.670000
2451,8.440000
2452,58.150000
2453,9.100000
2454,6.080000
2455,94.630000
2456,92.390000
2457,8.750000
2458,101.890000
2459,102.440000
2460,85.640000
2461,49.630000
2462,94.100000
2463,72.210000
2464,50.350000
2465,36.760000
2466,20.590000
2467,93.540000
2468,36.190000
2469,58.380000
2470,36.390000
2471,58.250000
2472,29.850000
2473,68.610000
2474,56.110000
2475,8.940000
2476,21.200000
2477,73.510000
2478,17.090000
2479,12.670000
2480,96.040000
2481,101.550000
2482,43.870000
2483,85.270000
2484,65.860000
2485,78.800000
2486,37.390000
2487,24.850000
2488,90.580000
2489,6.720000
2490,94.230000
2491,53.530000
2492,2.050000
2493,73.380000
2494,3.150000
2495,36.490000
2496,58.830000
2497,99.110000
2498,39.460000
2499,84.330000
2500,35.760000
2501,101.460000
2502,75.130000
2503,36.980000
2504,90.370000
2505,7.550000
2506,54.190000
2507,6.420000
2508,92.270000
2509,81.320000
2510,91.700000
2511,101.920000
2512,19.910000
2513,70.580000
2514,72.460000
2515,104.880000
2516,30.220000
2517,67.770000
2518,82.260000
2519,77.160000
2520,2.950000
2521,97.470000
2522,94.940000
2523,.120000
2524,73.290000
2525,11.620000
2526,79.670000
2527,98.340000
2528,40.340000
2529,30.510000
2530,88.190000
2531,53.460000
2532,83.730000
2533,104.740000
2534,33.300000
2535,80.050000
2536,71.150000
2537,17.380000
2538,88.650000
2539,83.500000
2540,66.140000
2541,21.660000
2542,32.330000
2543,60.660000
2544,29.800000
2545,46.980000
2546,70.920000
2547,35.720000
2548,28.360000
2549,60.920000
2550,5.750000
2551,103.470000
2552,42.440000
2553,19.740000
2554,69.150000
2555,33.930000
2556,41.650000
2557,61.590000
2558,88.770000
2559,27.680000
2560,13.610000
2561,91.250000
2562,53.950000
2563,103.590000
2564,85.250000
2565,99.370000
2566,70.130000
2567,99.820000
2568,98.730000
2569,73.980000
2570,19.270000
2571,102.310000
2572,69.260000
2573,24.570000
2574,39.730000
2575,101.040000
2576,63.390000
2577,72.110000
2578,92.240000
2579,36.940000
2580,90.270000
2581,41.460000
2582,38.880000
2583,37.670000
2584,28.200000
2585,34.620000
2586,5.370000
2587,46.840000
2588,2.740000
2589,33.290000
2590,23.940000
2591,82.900000
2592,56.670000
2593,79.850000
2594,62.810000
2595,103.230000
2596,30.250000
2597,50.790000
2598,54.680000
2599,4.260000
2600,95.930000
2601,54.760000
2602,15.630000
2603,79.370000
2604,51.070000
2605,4.040000
2606,52.330000
2607,83.020000
2608,95.010000
2609,62.930000
2610,7.290000
2611,95.720000
2612,91.350000
2613,4.140000
2614,27.130000
2615,18.390000
2616,71.130000
2617,60.120000
2618,42.710000
2619,11.170000
2620,65.690000
2621,84.020000
2622,34.880000
2623,3.840000
2624,34.980000
2625,23.240000
2626,86.240000
2627,70.640000
2628,66.790000
2629,70.650000
2630,44.110000
2631,97.640000
2632,.960000
2633,99.380000
2634,104.490000
2635,47.030000
2636,36.370000
2637,22.790000
2638,9.120000
2639,32.760000
2640,69.330000
2641,.050000
2642,67.330000
2643,37.320000
2644,69.170000
2645,16.610000
2646,29.570000
2647,91.490000
2648,42.130000
2649,46.330000
2650,104.910000
2651,63.400000
2652,6.800000
2653,7.510000
2654,42.320000
2655,96.270000
2656,62.520000
2657,84.860000
2658,66.140000
2659,85.160000
2660,93.260000
2661,42.120000
2662,75.200000
2663,9.720000
2664,61.320000
2665,50.970000
2666,89.790000
2667,52.830000
2668,2.960000
2669,61.770000
2670,26.740000
2671,56.340000
2672,70.960000
2673,80.990000
2674,95.410000
2675,6.710000
2676,44.350000
2677,70.310000
2678,86.970000
2679,95.560000
2680,63.270000
2681,71.090000
2682,40.460000
2683,51.290000
2684,55.280000
2685,35.250000
2686,64.890000
2687,23.080000
2688,40.330000
2689,47.080000
2690,35.620000
2691,91.440000
2692,67.160000
2693,9.900000
2694,68.880000
2695,56.470000
2696,80.270000
2697,57.820000
2698,20.410000
2699,43.920000
2700,80.630000
2701,35.780000
2702,12.930000
2703,47.330000
2704,65.260000
2705,80.930000
2706,72.590000
2707,42.580000
2708,99.950000
2709,3.270000
2710,98.060000
2711,38.600000
2712,1.450000
2713,51.810000
2714,11.820000
2715,68.860000
2716,63.540000
2717,46.860000
2718,39.620000
2719,46.960000
2720,22.590000
2721,96.890000
2722,.400000
2723,83.110000
2724,4.230000
2725,13.870000
2726,102.770000
2727,93.880000
2728,92.220000
2729,95.060000
2730,69.270000
2731,15.030000
2732,12.870000
2733,59.760000
2734,15.720000
2735,57.150000
2736,15.480000
2737,39.360000
2738,91.570000
2739,51.480000
2740,16.320000
2741,68.760000
2742,43.240000
2743,25.280000
2744,48.930000
2745,79.130000
2746,94.270000
2747,64.680000
2748,65.020000
2749,69.460000
2750,80.160000
2751,95.900000
2752,103.960000
2753,35.370000
2754,40.030000
2755,50.400000
2756,7.460000
2757,63.650000
2758,36.660000
2759,45.730000
2760,85.270000
2761,50.870000
2762,104.330000
2763,46.950000
2764,65.570000
2765,48.110000
2766,72.480000
2767,55.290000
2768,33.720000
2769,67.520000
2770,3.030000
2771,101.220000
2772,1.810000
2773,103.740000
2774,69.450000
2775,99.580000
2776,93.910000
2777,33.200000
2778,96.170000
2779,48.960000
2780,37.120000
2781,48.210000
2782,83.320000
2783,20.010000
2784,87.350000
2785,46.670000
2786,22.190000
2787,16.190000
2788,104.770000
2789,57.680000
2790,3.960000
2791,99.970000
2792,38.460000
2793,93.410000
2794,37.040000
2795,66.920000
2796,17.140000
2797,78.790000
2798,103.110000
2799,76.410000
2800,69.180000
2801,54.130000
2802,24.230000
2803,32.030000
2804,103.490000
2805,.620000
2806,54.150000
2807,28.600000
2808,98.910000
2809,4.480000
2810,7.670000
2811,13.650000
2812,27.350000
2813,59.990000
2814,83.700000
2815,1.850000
2816,88.780000
2817,96.660000
2818,70.490000
2819,52.270000
2820,59.160000
2821,37.310000
2822,38.390000
2823,7.580000
2824,20.460000
2825,62.020000
2826,82.660000
2827,104.340000
2828,14.730000
2829,44.850000
2830,20.340000
2831,71.720000
2832,66.590000
2833,14.790000
2834,67.060000
2835,70.210000
2836,62.810000
2837,38.700000
2838,94.970000
2839,14.950000
2840,52.940000
2841,32.770000
2842,80.410000
2843,3.260000
2844,1.880000
2845,16.840000
2846,7.350000
2847,66.270000
2848,24.280000
2849,54.180000
2850,99.140000
2851,87.870000
2852,39.410000
2853,40.110000
2854,42.430000
2855,73.100000
2856,45.210000
2857,99.050000
2858,22.910000
2859,70.950000
2860,40.920000
2861,86.300000
2862,81.030000
2863,10.260000
2864,70.160000
2865,66.740000
2866,104.280000
2867,63.430000
2868,42.130000
2869,30.510000
2870,84.360000
2871,21.020000
2872,101.490000
2873,44.210000
2874,33.310000
2875,11.310000
2876,38.360000
2877,69.870000
2878,53.270000
2879,89.610000
2880,55.640000
2881,43.520000
2882,10.320000
2883,90.830000
2884,.710000
2885,89.700000
2886,81.480000
2887,48.420000
2888,94.370000
2889,42.760000
2890,1.590000
2891,50.970000
2892,87.130000
2893,35.360000
2894,48.990000
2895,39.730000
2896,60.740000
2897,43.310000
2898,86.630000
2899,38.820000
2900,9.720000
2901,14.870000
2902,51.900000
2903,73.320000
2904,34.790000
2905,49.250000
2906,83.760000
2907,93.090000
2908,43.330000
2909,94.570000
2910,86.890000
2911,45.450000
2912,41.480000
2913,83.620000
2914,39.470000
2915,16.910000
2916,40.250000
2917,24.340000
2918,90.120000
2919,22.950000
2920,49.330000
2921,44.310000
2922,44.670000
2923,42.030000
2924,51.900000
2925,27.290000
2926,.600000
2927,78.750000
2928,45.930000
2929,9.820000
2930,7.500000
2931,2.490000
2932,23.170000
2933,70.800000
2934,41.400000
2935,36.670000
2936,60.240000
2937,33.450000
2938,70.500000
2939,78.550000
2940,82.570000
2941,84.140000
2942,42.830000
2943,95.250000
2944,87.230000
2945,67.190000
2946,50.510000
2947,24.110000
2948,25.120000
2949,76.040000
2950,46.870000
2951,98.400000
2952,89.710000
2953,55.080000
2954,41.210000
2955,34.040000
2956,97.270000
2957,62.490000
2958,72.650000
2959,61.330000
2960,101.100000
2961,31.430000
2962,78.660000
2963,52.370000
2964,16.630000
2965,76.060000
2966,93.840000
2967,100.540000
2968,83.480000
2969,78.540000
2970,83.200000
2971,35.550000
2972,97.370000
2973,52.870000
2974,23.770000
2975,90.620000
2976,16.090000
2977,95.280000
2978,47.570000
2979,77.000000
2980,15.760000
2981,6.440000
2982,62.770000
2983,87.960000
2984,23.990000
2985,69.750000
2986,11.390000
2987,31.900000
2988,25.060000
2989,55.310000
2990,78.650000
2991,79.260000
2992,19.910000
2993,66.440000
2994,65.320000
2995,45.850000
2996,59.250000
2997,78.330000
2998,22.510000
2999,73.970000
3000,69.490000
3001,53.880000
3002,99.230000
3003,15.120000
3004,32.150000
3005,28.990000
3006,39.700000
3007,99.390000
3008,86.920000
3009,65.090000
3010,27.340000
3011,82.260000
3012,38.480000
3013,5.290000
3014,97.130000
3015,16.540000
3016,72.500000
3017,93.660000
3018,103.820000
3019,75.210000
3020,79.940000
3021,50.160000
3022,62.730000
3023,66.380000
3024,32.450000
3025,51.920000
3026,60.900000
3027,73.350000
3028,94.900000
3029,101.100000
3030,39.560000
3031,9.730000
3032,39.900000
3033,33.410000
3034,86.400000
3035,96.020000
3036,66.500000
3037,7.510000
3038,5.830000
3039,55.600000
3040,11.280000
3041,14.310000
3042,52.050000
3043,52.520000
3044,81.980000
3045,30.600000
3046,31.110000
3047,63.830000
3048,39.590000
3049,95.400000
3050,86.180000
3051,24.480000
3052,63.420000
3053,25.830000
3054,88.600000
3055,102.060000
3056,45.310000
3057,21.120000
3058,98.690000
3059,104.280000
3060,43.880000
3061,10.880000
3062,54.210000
3063,32.170000
3064,58.110000
3065,93.770000
3066,77.240000
3067,66.370000
3068,10.900000
3069,56.340000
3070,31.860000
3071,9.560000
3072,39.780000
3073,83.960000
3074,9.850000
3075,98.430000
3076,12.090000
3077,3.990000
3078,76.850000
3079,1.390000
3080,42.900000
3081,66.090000
3082,24.580000
3083,37.470000
3084,8.460000
3085,16.700000
3086,93.070000
3087,50.530000
3088,23.550000
3089,58.680000
3090,95.930000
3091,10.840000
3092,38.160000
3093,75.390000
3094,101.500000
3095,.160000
3096,5.130000
3097,42.950000
3098,35.880000
3099,75.890000
3100,84.860000
3101,15.040000
3102,77.620000
3103,25.530000
3104,89.910000
3105,61.290000
3106,19.090000
3107,92.720000
3108,100.460000
3109,15.960000
3110,37.240000
3111,53.900000
3112,21.790000
3113,32.420000
3114,10.450000
3115,66.140000
3116,70.550000
3117,11.570000
3118,31.310000
3119,102.860000
3120,19.830000
3121,99.750000
3122,67.950000
3123,78.130000
3124,16.540000
3125,13.270000
3126,44.450000
3127,65.330000
3128,19.750000
3129,82.490000
3130,2.810000
3131,67.750000
3132,66.490000
3133,81.620000
3134,60.730000
3135,71.070000
3136,82.250000
3137,99.300000
3138,101.170000
3139,78.280000
3140,54.500000
3141,28.540000
3142,89.760000
3143,6.410000
3144,56.640000
3145,8.010000
3146,40.800000
3147,91.050000
3148,50.660000
3149,97.870000
3150,80.770000
3151,97.770000
3152,17.160000
3153,23.150000
3154,30.010000
3155,1.440000
3156,104.000000
3157,76.770000
3158,57.630000
3159,54.590000
3160,104.030000
3161,95.370000
3162,25.880000
3163,5.960000
3164,77.030000
3165,93.170000
3166,21.700000
3167,20.250000
3168,58.520000
3169,75.440000
3170,64.320000
3171,7.720000
3172,11.520000
3173,44.630000
3174,69.770000
3175,15.450000
3176,99.360000
3177,104.500000
3178,4.190000
3179,4.230000
3180,73.350000
3181,29.740000
3182,66.520000
3183,60.310000
3184,90.110000
3185,56.540000
3186,95.750000
3187,79.560000
3188,32.570000
3189,60.620000
3190,27.010000
3191,67.180000
3192,58.370000
3193,31.690000
3194,94.920000
3195,79.850000
3196,61.610000
3197,65.090000
3198,70.320000
3199,50.400000
3200,83.930000
3201,50.900000
3202,68.700000
3203,81.830000
3204,50.210000
3205,101.210000
3206,69.670000
3207,75.720000
3208,32.600000
3209,86.060000
3210,31.950000
3211,103.570000
3212,11.290000
3213,44.650000
3214,80.170000
3215,5.530000
3216,50.900000
3217,22.660000
3218,.070000
3219,30.840000
3220,104.140000
3221,97.390000
3222,102.780000
3223,17.270000
3224,27.800000
3225,103.320000
3226,32.160000
3227,100.130000
3228,38.290000
3229,3.240000
3230,96.820000
3231,4.690000
3232,70.740000
3233,50.490000
3234,84.060000
3235,23.890000
3236,55.090000
3237,38.360000
3238,73.770000
3239,29.470000
3240,54.730000
3241,38.020000
3242,74.900000
3243,34.450000
3244,95.690000
3245,21.360000
3246,72.200000
3247,6.170000
3248,5.960000
3249,94.690000
3250,68.920000
3251,62.310000
3252,94.450000
3253,80.790000
3254,73.140000
3255,26.690000
3256,50.910000
3257,42.430000
3258,66.330000
3259,103.500000
3260,96.690000
3261,79.680000
3262,75.720000
3263,54.020000
3264,77.220000
3265,9.160000
3266,46.570000
3267,55.850000
3268,32.380000
3269,78.950000
3270,63.150000
3271,3.620000
3272,68.180000
3273,64.270000
3274,99.960000
3275,17.130000
3276,62.210000
3277,92.490000
3278,74.950000
3279,93.090000
3280,11.620000
3281,8.870000
3282,66.930000
3283,92.030000
3284,28.820000
3285,31.710000
3286,48.460000
3287,58.810000
3288,35.310000
3289,63.810000
3290,98.660000
3291,29.440000
3292,42.410000
3293,31.710000
3294,27.480000
3295,90.170000
3296,45.370000
3297,2.560000
3298,69.340000
3299,104.930000
3300,19.280000
3301,44.240000
3302,92.580000
3303,96.480000
3304,11.530000
3305,85.020000
3306,100.360000
3307,86.150000
3308,73.480000
3309,93.370000
3310,75.340000
3311,67.130000
3312,103.850000
3313,57.510000
3314,60.690000
3315,70.630000
3316,1.760000
3317,5.500000
3318,25.490000
3319,103.760000
3320,38.060000
3321,4.790000
3322,32.780000
3323,31.460000
3324,47.400000
3325,19.310000
3326,101.410000
3327,74.290000
3328,15.990000
3329,79.610000
3330,10.550000
3331,27.810000
3332,71.100000
3333,68.090000
3334,64.340000
3335,93.040000
3336,3.190000
3337,104.300000
3338,9.420000
3339,82.430000
3340,10.530000
3341,95.900000
3342,96.630000
3343,65.320000
3344,89.910000
3345,38.940000
3346,102.450000
3347,99.760000
3348,29.880000
3349,32.290000
3350,79.620000
3351,86.150000
3352,42.750000
3353,13.580000
3354,.050000
3355,25.420000
3356,90.030000
3357,73.820000
3358,17.010000
3359,10.790000
3360,29.880000
3361,10.700000
3362,77.760000
3363,55.860000
3364,90.840000
3365,28.610000
3366,20.070000
3367,36.530000
3368,20.790000
3369,91.780000
3370,73.500000
3371,80.130000
3372,65.240000
3373,52.060000
3374,52.730000
3375,2.320000
3376,20.310000
3377,8.350000
3378,36.560000
3379,58.440000
3380,60.510000
3381,103.040000
3382,103.960000
3383,48.990000
3384,37.700000
3385,78.970000
3386,83.380000
3387,14.010000
3388,37.160000
3389,97.350000
3390,90.140000
3391,21.210000
3392,65.710000
3393,93.110000
3394,59.720000
3395,63.840000
3396,98.070000
3397,79.200000
3398,51.780000
3399,76.760000
3400,35.490000
3401,11.370000
3402,85.060000
3403,70.740000
3404,60.680000
3405,88.670000
3406,4.820000
3407,94.400000
3408,82.870000
3409,103.920000
3410,77.160000
3411,81.960000
3412,100.570000
3413,9.200000
3414,54.780000
3415,89.090000
3416,78.310000
3417,44.150000
3418,30.590000
3419,101.720000
3420,1.390000
3421,85.730000
3422,35.330000
3423,12.210000
3424,45.740000
3425,16.460000
3426,75.940000
3427,20.880000
3428,34.130000
3429,69.770000
3430,55.850000
3431,67.070000
3432,13.180000
3433,49.150000
3434,52.020000
3435,36.750000
3436,94.430000
3437,22.980000
3438,89.090000
3439,64.370000
3440,45.290000
3441,44.480000
3442,50.060000
3443,28.570000
3444,4.330000
3445,83.790000
3446,93.160000
3447,68.360000
3448,99.160000
3449,33.380000
3450,89.680000
3451,92.130000
3452,23.660000
3453,13.220000
3454,83.110000
3455,43.200000
3456,91.760000
3457,79.290000
3458,39.600000
3459,31.570000
3460,104.490000
3461,96.110000
3462,39.830000
3463,84.980000
3464,10.980000
3465,48.040000
3466,98.540000
3467,29.460000
3468,19.140000
3469,86.050000
3470,4.430000
3471,21.160000
3472,26.800000
3473,96.740000
3474,4.580000
3475,100.600000
3476,100.320000
3477,12.500000
3478,3.710000
3479,91.310000
3480,28.640000
3481,16.570000
3482,32.520000
3483,19.520000
3484,71.680000
3485,68.960000
3486,36.510000
3487,69.060000
3488,44.760000
3489,31.450000
3490,3.610000
3491,43.830000
3492,58.620000
3493,76.260000
3494,9.270000
3495,77.710000
3496,87.210000
3497,30.990000
3498,85.820000
3499,74.490000
3500,.260000
3501,87.320000
3502,102.480000
3503,43.920000
3504,22.040000
3505,27.160000
3506,83.560000
3507,85.070000
3508,71.630000
3509,84.330000
3510,51.580000
3511,64.220000
3512,68.310000
3513,43.280000
3514,58.740000
3515,87.020000
3516,87.190000
3517,59.840000
3518,81.610000
3519,20.770000
3520,93.480000
3521,44.740000
3522,76.460000
3523,82.360000
3524,20.870000
3525,103.090000
3526,49.000000
3527,85.600000
3528,97.500000
3529,49.010000
3530,27.890000
3531,84.180000
3532,13.710000
3533,89.470000
3534,74.140000
3535,64.060000
3536,34.130000
3537,96.450000
3538,9.770000
3539,25.330000
3540,45.690000
3541,47.920000
3542,14.150000
3543,1.670000
3544,78.410000
3545,75.350000
3546,55.270000
3547,81.670000
3548,104.640000
3549,41.190000
3550,76.080000
3551,98.860000
3552,2.430000
3553,52.210000
3554,70.570000
3555,25.160000
3556,49.440000
3557,32.670000
3558,29.680000
3559,44.950000
3560,15.090000
3561,39.800000
3562,78.090000
3563,12.520000
3564,36.110000
3565,29.600000
3566,27.920000
3567,65.250000
3568,44.230000
3569,59.390000
3570,.290000
3571,93.700000
3572,6.260000
3573,9.380000
3574,50.560000
3575,97.280000
3576,28.760000
3577,13.280000
3578,28.180000
3579,86.290000
3580,54.250000
3581,62.660000
3582,94.690000
3583,57.700000
3584,93.560000
3585,46.350000
3586,86.470000
3587,63.890000
3588,22.530000
3589,63.610000
3590,6.550000
3591,68.880000
3592,43.980000
3593,66.400000
3594,6.030000
3595,61.370000
3596,98.670000
3597,87.610000
3598,61.850000
3599,44.020000
3600,75.040000
3601,19.100000
3602,98.390000
3603,13.840000
3604,78.480000
3605,28.480000
3606,12.870000
3607,69.210000
3608,94.240000
3609,72.290000
3610,62.770000
3611,48.410000
3612,101.210000
3613,51.530000
3614,91.170000
3615,87.920000
3616,90.000000
3617,.820000
3618,55.810000
3619,102.830000
3620,35.240000
3621,95.180000
3622,79.130000
3623,35.320000
